1502967117.29	32.625
1502967121.13	32.75
1502967124.97	32.75
1502967128.81	32.875
1502967132.65	32.937
1502967137.37	33.062
1502967141.21	33.187
1502967145.05	33.25
1502967148.89	33.437
1502967152.73	33.312
1502967156.58	33.125
1502967160.41	33.125
1502967164.25	33.125
1502967168.09	33.187
1502967173.88	33.25
1502967177.05	33.25
1502967180.89	33.312
1502967184.73	33.312
1502967188.57	33.25
1502967192.41	33.125
1502967196.25	33.062
1502967200.09	33.062
1502967203.93	33.062
1502967207.77	33.0
1502967211.61	33.0
1502967215.45	33.125
1502967219.29	33.062
1502967223.13	33.0
1502967226.97	33.0
1502967230.81	32.625
1502967234.81	32.625
1502967236.81	32.625
1502967240.65	32.625
1502967244.49	32.75
1502967248.37	32.75
1502967252.25	32.75
1502967256.09	32.687
1502967259.93	32.687
1502967263.77	32.625
1502967267.61	32.562
1502967271.45	32.5
1502967275.29	32.5
1502967279.13	32.562
1502967282.97	32.562
1502967286.81	32.625
1502967290.65	32.75
1502967294.6	32.937
1502967297.85	32.812
1502967301.69	32.75
1502967305.53	32.687
1502967309.37	32.75
1502967313.21	32.75
1502967317.05	32.875
1502967320.89	33.0
1502967324.73	33.125
1502967328.57	33.187
1502967332.41	33.125
1502967336.25	33.062
1502967340.09	33.062
1502967343.93	33.0
1502967347.77	32.875
1502967351.61	32.812
1502967357.37	32.75
1502967357.45	32.75
1502967361.29	32.687
1502967365.13	32.687
1502967368.97	32.687
1502967372.81	32.562
1502967376.65	32.437
1502967380.49	32.5
1502967384.33	32.375
1502967388.17	32.312
1502967392.01	32.375
1502967395.85	32.5
1502967399.69	32.562
1502967403.53	32.812
1502967407.37	32.75
1502967411.21	32.812
1502967415.21	33.0
1502967417.29	33.0
1502967421.13	33.125
1502967424.97	33.125
1502967428.81	33.312
1502967432.69	33.187
1502967436.57	33.187
1502967440.41	33.25
1502967444.25	33.25
1502967448.09	33.125
1502967451.93	33.125
1502967455.77	33.125
1502967459.61	33.187
1502967463.45	33.25
1502967467.29	33.375
1502967471.13	33.437
1502967475.13	33.375
1502967477.21	33.375
1502967481.05	33.312
1502967484.89	33.25
1502967488.73	33.187
1502967492.57	33.187
1502967496.41	33.25
1502967500.25	33.25
1502967504.09	33.312
1502967507.93	33.375
1502967511.77	33.375
1502967515.61	33.437
1502967519.45	33.437
1502967523.29	33.437
1502967527.13	33.375
1502967530.97	33.375
1502967535.85	33.5
1502967537.05	33.5
1502967540.89	33.562
1502967544.73	33.562
1502967548.57	33.562
1502967552.41	33.687
1502967556.25	33.625
1502967560.09	33.562
1502967563.93	33.375
1502967567.77	33.25
1502967571.61	33.312
1502967575.45	33.187
1502967579.29	33.062
1502967583.13	33.062
1502967586.97	33.062
1502967590.81	33.187
1502967594.76	33.25
1502967597.85	33.312
1502967601.69	33.25
1502967605.53	33.375
1502967609.37	33.312
1502967613.21	33.187
1502967617.05	33.187
1502967620.89	33.25
1502967624.73	33.437
1502967628.57	33.562
1502967632.41	33.562
1502967636.25	33.625
1502967640.09	33.562
1502967643.93	33.625
1502967647.77	33.687
1502967651.61	33.625
1502967655.61	33.375
1502967657.61	33.25
1502967661.45	33.125
1502967665.29	33.25
1502967669.13	33.187
1502967672.97	33.187
1502967676.81	33.125
1502967680.65	33.062
1502967684.49	33.187
1502967688.33	33.125
1502967692.17	33.125
1502967696.01	33.187
1502967699.85	33.062
1502967703.69	32.937
1502967707.53	32.937
1502967711.37	32.875
1502967715.37	32.5
1502967717.45	32.375
1502967721.37	32.187
1502967725.21	32.187
1502967729.05	32.0
1502967732.89	31.875
1502967736.73	31.75
1502967740.57	31.562
1502967744.41	31.437
1502967748.25	31.375
1502967752.09	31.437
1502967755.93	31.75
1502967759.77	32.5
1502967763.61	32.375
1502967767.45	32.0
1502967771.29	31.812
1502967775.29	31.625
1502967777.13	31.5
1502967780.97	31.5
1502967784.81	31.25
1502967788.65	31.25
1502967792.49	31.375
1502967796.33	32.0
1502967800.17	32.625
1502967804.01	33.25
1502967807.85	33.75
1502967811.69	34.25
1502967815.53	34.375
1502967819.37	34.125
1502967823.21	34.125
1502967827.05	34.812
1502967830.89	35.187
1502967834.89	35.375
1502967837.13	35.312
1502967840.97	35.312
1502967844.81	35.812
1502967848.65	35.562
1502967852.53	35.75
1502967856.41	35.875
1502967860.25	35.625
1502967864.09	35.687
1502967867.93	35.937
1502967871.77	35.812
1502967875.61	35.75
1502967879.45	36.125
1502967884.17	36.375
1502967888.01	36.687
1502967891.88	37.0
1502967896.65	37.562
1502967896.73	37.562
1502967900.65	37.875
1502967904.49	38.125
1502967908.33	38.312
1502967912.17	38.25
1502967916.01	37.937
1502967919.85	37.5
1502967923.69	37.312
1502967927.53	37.25
1502967931.37	36.562
1502967935.21	36.0
1502967939.05	36.062
1502967942.89	36.437
1502967946.73	36.75
1502967950.57	36.937
1502967954.52	36.437
1502967957.85	36.187
1502967961.69	35.875
1502967965.53	35.812
1502967969.37	35.687
1502967973.21	35.812
1502967977.05	35.812
1502967980.89	36.125
1502967984.73	36.187
1502967988.57	36.25
1502967992.41	36.437
1502967996.25	36.562
1502968000.09	36.812
1502968003.93	37.0
1502968007.77	37.187
1502968011.61	37.312
1502968015.53	37.375
1502968017.21	37.437
1502968021.05	37.375
1502968024.89	37.25
1502968028.73	37.5
1502968032.57	37.625
1502968036.42	37.75
1502968040.25	37.812
1502968044.09	38.062
1502968047.93	38.062
1502968051.77	38.75
1502968055.61	39.312
1502968059.45	39.875
1502968063.29	40.375
1502968067.13	40.75
1502968070.97	40.75
1502968075.85	41.375
1502968077.29	41.5
1502968081.13	41.375
1502968084.97	41.375
1502968088.81	41.375
1502968092.65	41.625
1502968096.49	41.375
1502968100.33	41.812
1502968104.17	41.937
1502968108.01	42.125
1502968111.85	42.375
1502968115.69	42.687
1502968119.53	42.812
1502968123.37	42.937
1502968127.21	42.687
1502968131.05	42.687
1502968135.05	42.687
1502968137.77	42.75
1502968141.61	42.875
1502968145.45	43.0
1502968149.29	43.062
1502968153.13	43.25
1502968156.97	43.25
1502968160.81	43.437
1502968164.65	43.437
1502968168.49	43.5
1502968172.33	43.562
1502968176.17	43.437
1502968180.01	43.437
1502968183.85	43.25
1502968187.69	43.0
1502968191.56	43.062
1502968195.45	43.0
1502968196.81	42.937
1502968200.69	42.937
1502968204.57	42.875
